TB_NUM,JUMBO,BREED,LACTATION,CALVING_DATE,DIM,WEEKOFYEAR,DATEOFSCORING,BCS0_5,BCS1_5,BODY_WEIGHT,MANUALBCS_FB,MANUALBCS_JK
IE151535370509,8003,FR,4,04/02/2016,215,36,06/09/2016,,3.5,594.5,,
IE151535370509,8003,FR,4,04/02/2016,236,39,27/09/2016,,3.69,494,,
IE151535370509,8003,FR,4,04/02/2016,243,40,04/10/2016,,3.48,,,
IE151535370509,8003,FR,4,04/02/2016,257,42,18/10/2016,,3.53,626,,
IE151535370509,8003,FR,4,04/02/2016,264,43,25/10/2016,,3.53,635,,
IE151535370509,8003,FR,4,04/02/2016,271,44,01/11/2016,,3.47,645,2.75,
IE151549288009,8009,FR,1,05/02/2016,53,13,29/03/2016,,2.76,446,,
IE151549288009,8009,FR,1,05/02/2016,60,14,05/04/2016,,2.74,421,,
IE151549288009,8009,FR,1,05/02/2016,67,15,12/04/2016,,2.77,441,,
IE151549288009,8009,FR,1,05/02/2016,74,16,19/04/2016,,2.76,445,,
IE151549288009,8009,FR,1,05/02/2016,88,18,03/05/2016,,2.8,445,,
IE151549288009,8009,FR,1,05/02/2016,95,19,10/05/2016,,2.9,450,,
IE151549288009,8009,FR,1,05/02/2016,102,20,17/05/2016,,3,438,,
IE151549288009,8009,FR,1,05/02/2016,109,21,24/05/2016,,2.95,,,
IE151549288009,8009,FR,1,05/02/2016,116,22,31/05/2016,,2.82,461,,
IE151549288009,8009,FR,1,05/02/2016,123,23,07/06/2016,,2.94,,,
IE151549288009,8009,FR,1,05/02/2016,165,29,19/07/2016,,3.03,464,,
IE151549288009,8009,FR,1,05/02/2016,193,33,16/08/2016,,3.13,,,
IE151549288009,8009,FR,1,05/02/2016,200,34,23/08/2016,,3.05,477,,
IE151549288009,8009,FR,1,05/02/2016,207,35,30/08/2016,,3.1,465,,
IE151549288009,8009,FR,1,05/02/2016,214,36,06/09/2016,,3.13,460,,
IE151549288009,8009,FR,1,05/02/2016,235,39,27/09/2016,,3.09,489,,
IE151549288009,8009,FR,1,05/02/2016,242,40,04/10/2016,,3.07,504,,
IE151549288009,8009,FR,1,05/02/2016,249,41,11/10/2016,,3.1,508,,
IE151549288009,8009,FR,1,05/02/2016,256,42,18/10/2016,,3.1,510,,
IE151549288009,8009,FR,1,05/02/2016,263,43,25/10/2016,,3.14,,,
IE151549288009,8009,FR,1,05/02/2016,277,45,08/11/2016,,3.12,,,
IE131232360860,8022,FR,4,01/02/2016,50,12,22/03/2016,,2.94,550,,
IE131232360860,8022,FR,4,01/02/2016,57,13,29/03/2016,,3.14,528,,
IE131232360860,8022,FR,4,01/02/2016,64,14,05/04/2016,,3.1,517,,
IE151535330496,8002,FR,4,06/02/2016,164,29,19/07/2016,,3.52,571.5,2.75,2.75
IE131232360860,8022,FR,4,01/02/2016,78,16,19/04/2016,,3.18,542,,
IE131232360860,8022,FR,4,01/02/2016,92,18,03/05/2016,,3.42,576,,
IE151535370509,8003,FR,4,04/02/2016,166,29,19/07/2016,,3.38,558,2.75,3
IE131232360860,8022,FR,4,01/02/2016,106,20,17/05/2016,,3.59,557,,
IE131232360860,8022,FR,4,01/02/2016,113,21,24/05/2016,,3.62,,,
IE131232360860,8022,FR,4,01/02/2016,120,22,31/05/2016,,3.57,549,,
IE131232360860,8022,FR,4,01/02/2016,169,29,19/07/2016,,3.58,588.5,2.75,3
IE211372060869,8025,FR,4,12/02/2016,158,29,19/07/2016,,2.62,616.5,2.5,2.5
IE351158020892,8032,FR,4,13/02/2016,157,29,19/07/2016,,3.33,559,2.75,2.75
IE131232360860,8022,FR,4,01/02/2016,204,34,23/08/2016,,3.61,533,,
IE131232360860,8022,FR,4,01/02/2016,211,35,30/08/2016,,3.54,571,,
IE131232360860,8022,FR,4,01/02/2016,218,36,06/09/2016,,3.62,583.5,,
IE131232360860,8022,FR,4,01/02/2016,239,39,27/09/2016,,3.68,452,,
IE131232360860,8022,FR,4,01/02/2016,246,40,04/10/2016,,3.62,525,,
IE131232360860,8022,FR,4,01/02/2016,253,41,11/10/2016,,3.56,588.12,3,
IE131232360860,8022,FR,4,01/02/2016,260,42,18/10/2016,,3.63,606,,
IE131232360860,8022,FR,4,01/02/2016,267,43,25/10/2016,,3.66,592,,
IE131232360860,8022,FR,4,01/02/2016,274,44,01/11/2016,,3.64,552,3,
IE211372060869,8025,FR,4,12/02/2016,39,12,22/03/2016,,2.66,583,,
IE211372060869,8025,FR,4,12/02/2016,46,13,29/03/2016,,2.54,570,,
IE211372060869,8025,FR,4,12/02/2016,53,14,05/04/2016,,2.61,573,,
IE341255120922,8037,FR,4,24/01/2016,177,29,19/07/2016,,2.97,625,2.25,2.25
IE211372060869,8025,FR,4,12/02/2016,67,16,19/04/2016,,2.48,,,
IE211372060869,8025,FR,4,12/02/2016,81,18,03/05/2016,,2.43,595,,
IE341255120963,8039,FR,4,25/01/2016,176,29,19/07/2016,,3.14,555,2.5,2.75
IE211372060869,8025,FR,4,12/02/2016,102,21,24/05/2016,,2.71,,,
IE211372060869,8025,FR,4,12/02/2016,109,22,31/05/2016,,2.82,,,
IE151101941227,8055,FR,4,13/02/2016,157,29,19/07/2016,,3.07,635.5,3,3
IE241039221233,8056,FR,4,25/02/2016,145,29,19/07/2016,,3.54,598,3,3.25
IE241425321605,8099,FR,4,02/02/2016,168,29,19/07/2016,,2.78,596,2.25,2.75
IE211372060869,8025,FR,4,12/02/2016,193,34,23/08/2016,,2.7,575,,
IE211372060869,8025,FR,4,12/02/2016,228,39,27/09/2016,,2.56,616,,
IE211372060869,8025,FR,4,12/02/2016,235,40,04/10/2016,,2.66,579,,
IE211372060869,8025,FR,4,12/02/2016,242,41,11/10/2016,,2.62,657.72,2.5,
IE211372060869,8025,FR,4,12/02/2016,249,42,18/10/2016,,2.62,654,,
IE211372060869,8025,FR,4,12/02/2016,256,43,25/10/2016,,2.62,654,,
IE211372060869,8025,FR,4,12/02/2016,263,44,01/11/2016,,2.74,663,2.75,
IE221277541661,8100,FR,4,10/02/2016,160,29,19/07/2016,,3.4,503,2.5,2.75
IE351158020892,8032,FR,4,13/02/2016,31,11,15/03/2016,,3.48,572,,
IE351158020892,8032,FR,4,13/02/2016,38,12,22/03/2016,,3.46,578,,
IE351158020892,8032,FR,4,13/02/2016,45,13,29/03/2016,,3.44,579,,
IE351158020892,8032,FR,4,13/02/2016,52,14,05/04/2016,,3.42,589,,
IE141893621824,8105,FR,4,25/02/2016,145,29,19/07/2016,,3.76,589.5,2.75,3
IE351158020892,8032,FR,4,13/02/2016,66,16,19/04/2016,,3.53,585,,
IE351158020892,8032,FR,4,13/02/2016,80,18,03/05/2016,,3.44,594,,
IE281436292204,8115,FR,4,12/02/2016,158,29,19/07/2016,,3.79,585,3.5,3.5
IE351158020892,8032,FR,4,13/02/2016,94,20,17/05/2016,,3.32,548,,
IE351158020892,8032,FR,4,13/02/2016,101,21,24/05/2016,,3.36,,,
IE351158020892,8032,FR,4,13/02/2016,108,22,31/05/2016,,3.34,,,
IE191390551172,8301,FR,4,27/01/2016,174,29,19/07/2016,,3.54,587,2.75,2.75
IE241152321308,8308,FR,4,30/01/2016,171,29,19/07/2016,,2.94,619,2.75,3
IE241152371329,8329,FR,4,02/02/2016,168,29,19/07/2016,,3.56,589,3,3
IE351158020892,8032,FR,4,13/02/2016,192,34,23/08/2016,,3.08,,,
IE351158020892,8032,FR,4,13/02/2016,199,35,30/08/2016,,3.18,553,,
IE351158020892,8032,FR,4,13/02/2016,206,36,06/09/2016,,3.02,577,,
IE351158020892,8032,FR,4,13/02/2016,227,39,27/09/2016,,2.93,466,,
IE351158020892,8032,FR,4,13/02/2016,234,40,04/10/2016,,3.02,522,,
IE351158020892,8032,FR,4,13/02/2016,241,41,11/10/2016,,3.13,557,2.25,
IE351158070906,8035,FR,4,06/02/2016,45,12,22/03/2016,,3.27,,,
IE351158070906,8035,FR,4,06/02/2016,52,13,29/03/2016,,3.17,630,,
IE351158070906,8035,FR,4,06/02/2016,59,14,05/04/2016,,3.15,621,,
IE151623472531,8500,FR,3,24/01/2016,177,29,19/07/2016,,3.38,556.5,3,3.5
IE351158070906,8035,FR,4,06/02/2016,73,16,19/04/2016,,3.29,658,,
IE351158070906,8035,FR,4,06/02/2016,87,18,03/05/2016,,3.3,650,,
IE351158070906,8035,FR,4,06/02/2016,94,19,10/05/2016,,3.38,674,,
IE351158070906,8035,FR,4,06/02/2016,101,20,17/05/2016,,3.38,,,
IE351059580910,8036,FR,4,13/02/2016,38,12,22/03/2016,,3.28,621,,
IE351059580910,8036,FR,4,13/02/2016,45,13,29/03/2016,,3.37,613,,
IE351059580910,8036,FR,4,13/02/2016,52,14,05/04/2016,,3.37,584,,
IE331018970989,8511,FR,3,04/02/2016,166,29,19/07/2016,,3.54,579,3,3
IE351059580910,8036,FR,4,13/02/2016,66,16,19/04/2016,,3.38,606,,
IE341255120922,8037,FR,4,24/01/2016,51,11,15/03/2016,,2.26,561,,
IE341255120922,8037,FR,4,24/01/2016,58,12,22/03/2016,,2.4,586,,
IE341255120922,8037,FR,4,24/01/2016,65,13,29/03/2016,,2.2,559,,
IE341255120922,8037,FR,4,24/01/2016,72,14,05/04/2016,,2.41,572.5,,
IE331018980981,8515,FR,3,18/02/2016,152,29,19/07/2016,,4.01,617.5,3.25,3.25
IE341255120922,8037,FR,4,24/01/2016,86,16,19/04/2016,,2.46,616,,
IE341255120922,8037,FR,4,24/01/2016,100,18,03/05/2016,,2.61,,,
IE331097831616,8518,FR,3,01/02/2016,169,29,19/07/2016,,3.5,511.5,,2.75
IE341255120922,8037,FR,4,24/01/2016,114,20,17/05/2016,,2.76,607,,
IE341255120922,8037,FR,4,24/01/2016,121,21,24/05/2016,,2.52,,,
IE341255120922,8037,FR,4,24/01/2016,128,22,31/05/2016,,2.74,,,
IE151586852013,8520,FR,3,09/02/2016,161,29,19/07/2016,,3.57,542,2.75,3
IE182148110961,8524,FR,3,15/02/2016,155,29,19/07/2016,,3.53,589.5,2.75,3
IE341255120922,8037,FR,4,24/01/2016,212,34,23/08/2016,,2.87,,,
IE341255120922,8037,FR,4,24/01/2016,219,35,30/08/2016,,3.02,598,,
IE341255120922,8037,FR,4,24/01/2016,247,39,27/09/2016,,2.78,544,,
IE341255120922,8037,FR,4,24/01/2016,254,40,04/10/2016,,2.85,,,
IE341255120922,8037,FR,4,24/01/2016,261,41,11/10/2016,,2.86,673.96,2.25,
IE341255120922,8037,FR,4,24/01/2016,268,42,18/10/2016,,2.94,680,,
IE341255120922,8037,FR,4,24/01/2016,275,43,25/10/2016,,2.96,699,,
IE341255120922,8037,FR,4,24/01/2016,282,44,01/11/2016,,3.06,678,2.25,
IE151586882016,8532,FR,3,08/02/2016,162,29,19/07/2016,,3.9,547,2.75,3.25
IE341255120922,8037,FR,4,24/01/2016,296,46,15/11/2016,,2.97,,,
IE341255120963,8039,FR,4,25/01/2016,50,11,15/03/2016,,2.86,573,,
IE341255120963,8039,FR,4,25/01/2016,57,12,22/03/2016,,2.85,568,,
IE341255120963,8039,FR,4,25/01/2016,64,13,29/03/2016,,3.03,,,
IE341255120963,8039,FR,4,25/01/2016,71,14,05/04/2016,,2.92,574.5,,
IE151586832028,8533,FR,3,08/02/2016,162,29,19/07/2016,,3.08,535,2.5,2.5
IE341255120963,8039,FR,4,25/01/2016,85,16,19/04/2016,,2.91,563,,
IE151753131503,8534,FR,3,12/02/2016,158,29,19/07/2016,,3.05,578,2.5,2.75
IE341255120963,8039,FR,4,25/01/2016,113,20,17/05/2016,,3.12,516,,
IE341255120963,8039,FR,4,25/01/2016,120,21,24/05/2016,,2.95,,,
IE341255120963,8039,FR,4,25/01/2016,127,22,31/05/2016,,3.14,,,
IE151940210001,8628,FR,3,01/03/2016,140,29,19/07/2016,,2.74,,2.5,2.75
IE321279270854,8854,FR,4,16/02/2016,154,29,19/07/2016,,3.04,,2.75,3
IE151604950859,8859,FR,4,26/01/2016,175,29,19/07/2016,,2.91,629.5,2.5,2.75
IE341255120963,8039,FR,4,25/01/2016,211,34,23/08/2016,,2.89,,,
IE341255120963,8039,FR,4,25/01/2016,218,35,30/08/2016,,2.91,546,,
IE341255120963,8039,FR,4,25/01/2016,225,36,06/09/2016,,2.9,569.5,,
IE341255120963,8039,FR,4,25/01/2016,246,39,27/09/2016,,2.91,572,,
IE341255120963,8039,FR,4,25/01/2016,253,40,04/10/2016,,3.09,551,,
IE341255120963,8039,FR,4,25/01/2016,267,42,18/10/2016,,3.05,610,,
IE341255120963,8039,FR,4,25/01/2016,274,43,25/10/2016,,3.01,622,,
IE341255120963,8039,FR,4,25/01/2016,281,44,01/11/2016,,2.99,627,2.5,
IE241152351252,9252,FR,4,12/02/2016,158,29,19/07/2016,,3.57,550.5,2.75,2.75
IE341255120963,8039,FR,4,25/01/2016,295,46,15/11/2016,,3.14,628,,
IE151101941227,8055,FR,4,13/02/2016,31,11,15/03/2016,,2.58,559,,
IE151101941227,8055,FR,4,13/02/2016,38,12,22/03/2016,,2.55,576,,
IE151101941227,8055,FR,4,13/02/2016,45,13,29/03/2016,,2.78,559,,
IE151101941227,8055,FR,4,13/02/2016,52,14,05/04/2016,,2.82,567.5,,
IE151604921078,1078,FR,2,23/02/2016,175,33,16/08/2016,,2.87,495,2.25,2.5
IE151101941227,8055,FR,4,13/02/2016,66,16,19/04/2016,,2.87,602,,
IE151101941227,8055,FR,4,13/02/2016,80,18,03/05/2016,,2.92,607,,
IE151604921094,1094,FR,2,29/01/2016,200,33,16/08/2016,,3.48,508,3,3
IE151101941227,8055,FR,4,13/02/2016,94,20,17/05/2016,,3.2,602,,
IE151101941227,8055,FR,4,13/02/2016,101,21,24/05/2016,,3.26,626,,
IE151101941227,8055,FR,4,13/02/2016,108,22,31/05/2016,,3.16,626,,
IE371010021255,1255,FR,1,06/02/2016,192,33,16/08/2016,,3.26,483,2.5,2.75
IE151941650131,131,FR,2,20/02/2016,178,33,16/08/2016,,3.18,487.3,2.75,2.75
IE191574491390,1390,FR,4,17/02/2016,181,33,16/08/2016,,3.49,613,3,3.25
IE151101941227,8055,FR,4,13/02/2016,192,34,23/08/2016,,3.1,,,
IE151101941227,8055,FR,4,13/02/2016,199,35,30/08/2016,,3.12,603,,
IE151101941227,8055,FR,4,13/02/2016,234,40,04/10/2016,,3.21,,,
IE151101941227,8055,FR,4,13/02/2016,241,41,11/10/2016,,3.13,671.64,3,
IE151101941227,8055,FR,4,13/02/2016,248,42,18/10/2016,,3.12,676,,
IE151101941227,8055,FR,4,13/02/2016,255,43,25/10/2016,,3.12,685,,
IE151101941227,8055,FR,4,13/02/2016,262,44,01/11/2016,,3.17,654,3,
IE221372341407,1407,FR,1,08/02/2016,190,33,16/08/2016,,3.57,552,3,3
IE241039221233,8056,FR,4,25/02/2016,19,11,15/03/2016,,3.26,582,,
IE241039221233,8056,FR,4,25/02/2016,26,12,22/03/2016,,3.09,578,,
IE241039221233,8056,FR,4,25/02/2016,33,13,29/03/2016,,3.4,586,,
IE241039221233,8056,FR,4,25/02/2016,40,14,05/04/2016,,3.46,582,,
IE151581581764,1764,FR,4,31/01/2016,198,33,16/08/2016,,3.34,627,3,3.25
IE241039221233,8056,FR,4,25/02/2016,54,16,19/04/2016,,3.41,588,,
IE241039221233,8056,FR,4,25/02/2016,68,18,03/05/2016,,3.42,594,,
IE331097821904,1904,FR,1,05/02/2016,193,33,16/08/2016,,3.82,,3,3
IE241039221233,8056,FR,4,25/02/2016,82,20,17/05/2016,,3.58,603,,
IE241039221233,8056,FR,4,25/02/2016,89,21,24/05/2016,,3.62,,,
IE241039221233,8056,FR,4,25/02/2016,96,22,31/05/2016,,3.69,,,
IE141582022084,2084,FR,4,13/02/2016,185,33,16/08/2016,,3.14,704,2.75,3
IE141582052120,2120,FR,4,11/02/2016,187,33,16/08/2016,,3.21,668,2.75,2.5
IE151941640213,213,FR,2,25/02/2016,173,33,16/08/2016,,2.95,599,2.75,3
IE241039221233,8056,FR,4,25/02/2016,180,34,23/08/2016,,3.53,,,
IE241039221233,8056,FR,4,25/02/2016,187,35,30/08/2016,,3.56,561,,
IE241039221233,8056,FR,4,25/02/2016,194,36,06/09/2016,,3.55,616,,
IE241039221233,8056,FR,4,25/02/2016,215,39,27/09/2016,,3.48,498,,
IE241039221233,8056,FR,4,25/02/2016,222,40,04/10/2016,,3.56,,,
IE241039221233,8056,FR,4,25/02/2016,229,41,11/10/2016,,3.65,617.12,3,
IE241039221233,8056,FR,4,25/02/2016,236,42,18/10/2016,,3.56,632,,
IE241039221233,8056,FR,4,25/02/2016,243,43,25/10/2016,,3.65,652,,
IE241039221233,8056,FR,4,25/02/2016,250,44,01/11/2016,,3.63,628,3,
IE141893662157,2157,FR,2,18/02/2016,180,33,16/08/2016,,3.39,575,2.75,3
IE241039221233,8056,FR,4,25/02/2016,264,46,15/11/2016,,3.76,644,,
IE241039221233,8056,FR,4,25/02/2016,271,47,22/11/2016,,3.82,662,,
IE151549258088,8088,JE,1,08/02/2016,43,12,22/03/2016,,3.59,411,,
IE151549258088,8088,JE,1,08/02/2016,50,13,29/03/2016,,3.58,416,,
IE151549258088,8088,JE,1,08/02/2016,57,14,05/04/2016,,3.62,427,,
IE151549258088,8088,JE,1,08/02/2016,64,15,12/04/2016,,3.49,392,,
IE151549258088,8088,JE,1,08/02/2016,71,16,19/04/2016,,3.6,396,,
IE151549258088,8088,JE,1,08/02/2016,92,19,10/05/2016,,3.82,400,,
IE151549258088,8088,JE,1,08/02/2016,113,22,31/05/2016,,3.84,410,,
IE151549258088,8088,JE,1,08/02/2016,120,23,07/06/2016,,3.82,,,
IE151549258088,8088,JE,1,08/02/2016,162,29,19/07/2016,,3.77,411,,
IE151549258088,8088,JE,1,08/02/2016,190,33,16/08/2016,,3.77,,,
IE151549258088,8088,JE,1,08/02/2016,197,34,23/08/2016,,3.69,412,,
IE151549258088,8088,JE,1,08/02/2016,204,35,30/08/2016,,3.74,409,,
IE151549258088,8088,JE,1,08/02/2016,211,36,06/09/2016,,3.72,400,,
IE151549258088,8088,JE,1,08/02/2016,232,39,27/09/2016,,3.67,423,,
IE151549258088,8088,JE,1,08/02/2016,239,40,04/10/2016,,3.67,432,,
IE151549258088,8088,JE,1,08/02/2016,246,41,11/10/2016,,3.64,426,,
IE151549258088,8088,JE,1,08/02/2016,253,42,18/10/2016,,3.74,434,,
IE151549258088,8088,JE,1,08/02/2016,260,43,25/10/2016,,3.75,,,
IE241425321605,8099,FR,4,02/02/2016,56,13,29/03/2016,,3.26,574,,
IE241425321605,8099,FR,4,02/02/2016,63,14,05/04/2016,,3.16,568.5,,
IE141893661919,219,FR,3,11/02/2016,187,33,16/08/2016,,3.46,590,3.25,3.25
IE241425321605,8099,FR,4,02/02/2016,77,16,19/04/2016,,3.17,564,,
IE241425321605,8099,FR,4,02/02/2016,91,18,03/05/2016,,3.03,583,,
IE151941660248,248,FR,1,25/02/2016,173,33,16/08/2016,,3.34,444,2.75,3
IE241425321605,8099,FR,4,02/02/2016,105,20,17/05/2016,,3.09,543,,
IE241425321605,8099,FR,4,02/02/2016,112,21,24/05/2016,,3,,,
IE241425321605,8099,FR,4,02/02/2016,119,22,31/05/2016,,2.88,,,
IE151941670249,249,FR,1,19/01/2016,210,33,16/08/2016,,3.39,369,2.75,2.75
IE151941660025,25,FR,2,03/02/2016,195,33,16/08/2016,,3.65,542,3,3
IE141893671952,252,FR,3,13/02/2016,185,33,16/08/2016,,3.04,553,2.75,2.75
IE241425321605,8099,FR,4,02/02/2016,210,35,30/08/2016,,2.9,561,,
IE241425321605,8099,FR,4,02/02/2016,217,36,06/09/2016,,3,604,,
IE241425321605,8099,FR,4,02/02/2016,238,39,27/09/2016,,3.05,493,,
IE221277541661,8100,FR,4,10/02/2016,48,13,29/03/2016,,3.52,502,,
IE221277541661,8100,FR,4,10/02/2016,55,14,05/04/2016,,3.45,489.5,,
IE151941630261,261,FR,1,26/02/2016,172,33,16/08/2016,,3.99,526,3.25,3.5
IE221277541661,8100,FR,4,10/02/2016,69,16,19/04/2016,,3.46,506,,
IE221277541661,8100,FR,4,10/02/2016,83,18,03/05/2016,,3.44,499,,
IE151941670265,265,FR,1,30/01/2016,199,33,16/08/2016,,3.89,504,3,3.25
IE221277541661,8100,FR,4,10/02/2016,97,20,17/05/2016,,3.54,483,,
IE221277541661,8100,FR,4,10/02/2016,104,21,24/05/2016,,3.53,,,
IE221277541661,8100,FR,4,10/02/2016,111,22,31/05/2016,,3.53,505,,
IE151941620269,269,FR,1,13/01/2016,216,33,16/08/2016,,3.63,527,2.75,3
IE151941690275,275,FR,1,16/02/2016,182,33,16/08/2016,,3.81,447,3.25,3.25
IE151941630278,278,FR,1,14/02/2016,184,33,16/08/2016,,3.58,513,3,3
IE221277541661,8100,FR,4,10/02/2016,195,34,23/08/2016,,3.39,,,
IE221277541661,8100,FR,4,10/02/2016,202,35,30/08/2016,,3.38,453,,
IE221277541661,8100,FR,4,10/02/2016,209,36,06/09/2016,,3.45,506,,
IE221277541661,8100,FR,4,10/02/2016,230,39,27/09/2016,,3.39,417,,
IE221277541661,8100,FR,4,10/02/2016,237,40,04/10/2016,,3.5,,,
IE221277541661,8100,FR,4,10/02/2016,244,41,11/10/2016,,3.78,502.28,2.5,
IE221277541661,8100,FR,4,10/02/2016,251,42,18/10/2016,,3.5,544,,
IE221277541661,8100,FR,4,10/02/2016,258,43,25/10/2016,,3.66,554,,
IE221277541661,8100,FR,4,10/02/2016,265,44,01/11/2016,,3.66,542,2.75,
IE151941690028,28,FR,2,29/01/2016,200,33,16/08/2016,,3.41,526,3,3
IE221277541661,8100,FR,4,10/02/2016,279,46,15/11/2016,,3.77,540,,
IE221277541661,8100,FR,4,10/02/2016,286,47,22/11/2016,,3.62,568,,
IE141893621824,8105,FR,4,25/02/2016,26,12,22/03/2016,,3.85,599,,
IE141893621824,8105,FR,4,25/02/2016,33,13,29/03/2016,,3.8,592,,
IE141893621824,8105,FR,4,25/02/2016,40,14,05/04/2016,,3.87,590.5,,
IE151941640295,295,FR,1,01/02/2016,197,33,16/08/2016,,3.8,461,3,3.25
IE141893621824,8105,FR,4,25/02/2016,54,16,19/04/2016,,3.84,599,,
IE141893621824,8105,FR,4,25/02/2016,68,18,03/05/2016,,3.84,572,,
IE151941680308,308,FR,1,23/02/2016,175,33,16/08/2016,,3.62,431,2.75,3
IE141893621824,8105,FR,4,25/02/2016,82,20,17/05/2016,,3.97,,,
IE141893621824,8105,FR,4,25/02/2016,89,21,24/05/2016,,3.71,,,
IE141893621824,8105,FR,4,25/02/2016,96,22,31/05/2016,,3.84,,,
IE151620993086,3086,FR,4,16/02/2016,182,33,16/08/2016,,3.63,541,2.75,2.75
IE151941660330,330,FR,1,03/02/2016,195,33,16/08/2016,,3.27,456,2.5,2.75
IE151941610334,334,FR,1,28/02/2016,170,33,16/08/2016,,4.02,495,3.25,3.25
IE141893621824,8105,FR,4,25/02/2016,180,34,23/08/2016,,3.52,,,
IE141893621824,8105,FR,4,25/02/2016,187,35,30/08/2016,,3.64,578,,
IE141893621824,8105,FR,4,25/02/2016,194,36,06/09/2016,,3.66,588.5,,
IE141893621824,8105,FR,4,25/02/2016,215,39,27/09/2016,,3.62,493,,
IE141893621824,8105,FR,4,25/02/2016,222,40,04/10/2016,,3.67,,,
IE141893621824,8105,FR,4,25/02/2016,229,41,11/10/2016,,3.56,632.2,2.75,
IE141893621824,8105,FR,4,25/02/2016,236,42,18/10/2016,,3.69,636,,
IE141893621824,8105,FR,4,25/02/2016,243,43,25/10/2016,,3.63,638,,
IE141893621824,8105,FR,4,25/02/2016,250,44,01/11/2016,,3.7,638,2.75,
IE141893621824,8105,FR,4,25/02/2016,264,46,15/11/2016,,3.66,622,,
IE281436292204,8115,FR,4,12/02/2016,32,11,15/03/2016,,3.7,561,,
IE281436292204,8115,FR,4,12/02/2016,46,13,29/03/2016,,3.74,570,,
IE281436292204,8115,FR,4,12/02/2016,53,14,05/04/2016,,3.71,559,,
IE151941680340,340,FR,1,03/02/2016,195,33,16/08/2016,,3.48,518,3,3.25
IE281436292204,8115,FR,4,12/02/2016,67,16,19/04/2016,,3.83,571,,
IE281436292204,8115,FR,4,12/02/2016,81,18,03/05/2016,,3.71,602,,
IE151941630344,344,FR,1,18/01/2016,211,33,16/08/2016,,3.82,506,3.25,3.5
IE281436292204,8115,FR,4,12/02/2016,102,21,24/05/2016,,3.96,,,
IE281436292204,8115,FR,4,12/02/2016,109,22,31/05/2016,,3.94,,,
IE151620933551,3551,FR,2,07/02/2016,191,33,16/08/2016,,3.21,480,2.75,2.75
IE151941670356,356,FR,1,11/02/2016,187,33,16/08/2016,,3.61,566.5,2.75,3
IE151549248120,8120,FR,1,02/03/2016,27,13,29/03/2016,,3.7,464,,
IE151549248120,8120,FR,1,02/03/2016,34,14,05/04/2016,,3.82,451,,
IE151549248120,8120,FR,1,02/03/2016,41,15,12/04/2016,,3.74,440,,
IE151549248120,8120,FR,1,02/03/2016,48,16,19/04/2016,,3.75,428,,
IE151549248120,8120,FR,1,02/03/2016,69,19,10/05/2016,,3.69,424,,
IE191390551172,8301,FR,4,27/01/2016,48,11,15/03/2016,,3.43,563,,
IE191390551172,8301,FR,4,27/01/2016,55,12,22/03/2016,,3.39,576,,
IE191390551172,8301,FR,4,27/01/2016,62,13,29/03/2016,,3.38,554,,
IE191390551172,8301,FR,4,27/01/2016,69,14,05/04/2016,,3.48,563.5,,
IE151620963579,3579,FR,2,17/02/2016,181,33,16/08/2016,,3.51,585,3.25,3.25
IE191390551172,8301,FR,4,27/01/2016,83,16,19/04/2016,,3.38,575,,
IE151620973605,3605,FR,2,13/02/2016,185,33,16/08/2016,,3.66,587,3.25,3.25
IE191390551172,8301,FR,4,27/01/2016,111,20,17/05/2016,,3.5,572,,
IE191390551172,8301,FR,4,27/01/2016,118,21,24/05/2016,,3.52,,,
IE191390551172,8301,FR,4,27/01/2016,125,22,31/05/2016,,3.5,,,
IE151941640361,361,FR,1,14/02/2016,184,33,16/08/2016,,3.61,471,2.75,3
IE151941640386,386,FR,1,01/02/2016,197,33,16/08/2016,,3.75,532.4,3,3
IE151941670389,389,FR,1,18/02/2016,180,33,16/08/2016,,3.64,453,2.75,2.75
IE191390551172,8301,FR,4,27/01/2016,209,34,23/08/2016,,3.5,,,
IE191390551172,8301,FR,4,27/01/2016,216,35,30/08/2016,,3.54,558,,
IE191390551172,8301,FR,4,27/01/2016,223,36,06/09/2016,,3.53,590,,
IE191390551172,8301,FR,4,27/01/2016,244,39,27/09/2016,,3.68,479,,
IE191390551172,8301,FR,4,27/01/2016,251,40,04/10/2016,,3.56,,,
IE191390551172,8301,FR,4,27/01/2016,265,42,18/10/2016,,3.61,642,,
IE191390551172,8301,FR,4,27/01/2016,272,43,25/10/2016,,3.67,647,,
IE191390551172,8301,FR,4,27/01/2016,279,44,01/11/2016,,3.6,599,2.75,
IE151941650404,404,FR,1,11/02/2016,187,33,16/08/2016,,3.45,555,2.75,3
IE241152321308,8308,FR,4,30/01/2016,80,16,19/04/2016,,2.98,578,,
IE151941690416,416,FR,1,06/02/2016,192,33,16/08/2016,,3.49,463,3,3
IE241152321308,8308,FR,4,30/01/2016,108,20,17/05/2016,,3.08,574,,
IE241152321308,8308,FR,4,30/01/2016,115,21,24/05/2016,,3.05,,,
IE241152321308,8308,FR,4,30/01/2016,122,22,31/05/2016,,3.17,620,,
IE151941620418,418,FR,1,02/03/2016,167,33,16/08/2016,,3.76,548,3,3.25
IE361079911424,424,FR,1,19/02/2016,179,33,16/08/2016,,3.37,499,2.75,3
IE241152321308,8308,FR,4,30/01/2016,206,34,23/08/2016,,3.23,,,
